"ID","sentiment","word"
254,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
256,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
257,-1,"apa ini juga perlu diviral kan pak ListyoSigitP ? KInerja Kepolisian Yang Mencoreng Nama Institusi lho percumalaporpolisi percumalaporpolisi"
258,-1,"PERINGATAN: Artikel ini mengandung konten eksplisit yang dapat memicu tekanan emosional dan mental bagi pembaca. Kami lebih menyarankan artikel ini dibaca oleh polisi Indonesia. PercumaLaporPolisi YaAkuBakalDibaca"
259,-1,"Kalo aku ga punya suami, ga punya anak... mungkin aku lebih milih bunuh diri aja. Ngapain disini??? Semuanya JAHAT. percumalaporpolisi percumatempuhjalurhukum"
260,-1,"Cari keadilan aja susah. Kasus kekerasan seksual ancamannya 2thn 8bulan, dituntutnya cuma 6bulan. Kocak percumalaporpolisi percumatempuhjalurhukum thread"
261,0,"Keseharian, aku&suami spt rumah tangga biasa. Aku masak setiap hari. Sedangkan DP dia beli makanan diluar rumah, utk cuci biasanya dia laundry atau kadang cuci sendiri percumalaporpolisi percumatempuhjalurhukum"
262,-3,"Lihat nih..... tidak dipublikasikan nama pelakunya. Pelakunya seorang DOKTER serta CALON DOKTER SPESIALIS. percumalaporpolisi percumatempuhjalurhukum"
263,-1,"ini yang daritadi aku omongin. Dokter BIADAB ini . percumalaporpolisi percumatempuh Thread"
264,0,"Silahkan lakukan apa aja, gatau lah aku udah. Pengen pergi dari bumi. Indonesia bukan negara hukum yg pro korban. percumalaporpolisi percumatempuhjalurhukum Thread"
265,-1,"Jaksa penuntut umum menolak 3 saksi ahli yg aku ajukan. Jaksa penuntut umum menolak restitusi dr LPSK & malah meminta aku utk memohonkan restitusiku sendiri ke hakim. percumalaporpolisi percumatempuhjalurhukum"
266,-2,"Aku adalah salah satu korban kekerasan seksual. Biar aku ceritakan, aku harap kalian sudah makan. Seorang dokter, DENGAN SENGAJA memasukkan SP3RM4nya kedalam makananku dan itu terjadi lebih dari 1x. percumalaporpolisi percumatempuhjalurhukum"
267,1,"Dan makanan yg sudah dia campur dg sp3rmanya itu telah termakan olehku!!!!!! percumalaporpolisi percumatempuhjalurhukum"
269,0,"Sekali dua kali aku biarkan aja. Namu lama kelamaan perasaanku makin ga enak. Risih aja kenapa tudung sajiku selalu berubah posisi dan makananku berubah bentuknya seperti telah diaduk? percumalaporpolisi percumatempuhjalurhukum"
270,1,"Hai, aku cerita disini karena sudah gak tau harus bagaimana lagi. Sebut aja namaku D. aku seorang ibu rumah tangga. Saat ini aku sedang tinggal di kota Semarang, Jawa Tengah. percumalaporpolisi percumatempuhjalurhukum"
271,0,"Aku DM in instagram institusi negara seperti kejaksaan ri, kemendikbudristek, IDI, gak ada yg balesin. Sumpah aku ngerasa sampah didalam negaraku sendiri. percumalaporpolisi percumatempuhjalurhukum"
272,-1,"aku&suami pindah ke semarang sudah sejak akhir tahun 2018. Kami ngekost sementara sekitar 2 atau 3 bulanan gitu lah. percumalaporpolisi percumatempuhjalurhukum Tahun Baru"
273,1,"Kasus ini sedang berjalan sidang sekarang. Namun banyak hal yg tidak benar dalam pandanganku. percumalaporpolisi percumatempuhjalurhukum"
274,-2,"Aku play video, aku shock, badanku gemetar. Kepala bagian belakangku terasa dingin, ujung2 jari tangan dan kakiku dingin. Otakku tiba2 ngeblank. Ngefreeze. percumalaporpolisi percumatempuhjalurhukum"
275,-2,"Akupun telah berkirim surat pengaduan ke IDI (Ikatan Dokter Indonesia) namun TIDAK ADA tanggapan. percumalaporpolisi percumatempuhjalurhukum"
276,-1,"Bisa bayangkan rasanya jadi aku dan suamiku???? kita yg korban, kita yg didatangi polisi. percumalaporpolisi percumatempuhjalurhukum"
277,1,"Setelah ambil hp itu, aku makan makanan yg telah diacak2. Lalu aku masuk kekamarku utk melihat rekaman video tadi. percumalaporpolisi percumatempuhjalurhukum"
279,-1,"oiya, nama pelaku di pengadilan negeri semarang juga tidak di publikasikan. percumalaporpolisi percumatempuhjalurhukum"
281,-1,"singkat cerita... DP mengajak suamiku utk kontrak rumah bersama agar lebih hemat biaya dan mudah utk mengerjakan tugas. Suamiku pun bilang bhw akan mengajakku, dan DP tidak mempermasalahkan itu. percumalaporpolisi percumatempuhjalurhukum"
282,-2,"yg ada didalam video itu adalah .... ketika aku mandi, si DP mendekati kamar mandiku dari bagian luar kemudian mengintip, lalu dia mulai mengeluarkan p3nisnya percumalaporpolisi percumatempuhjalurhukum"
283,-1,"Selama 2020 hingga akhir tahun 2021 ini aku masih dalam perawatan psikiater dan psikolog. Suamiku lebih kasihan, utk menghemat biaya, dia lebih mendahulukan aku utk berobat ke psikolog dan psikiater. percumalaporpolisi percumatempuhjalurhukum"
284,-5,"dari ancaman hukuman 2thn 8bulan, Jaksa menuntut pelaku dg 6bulan penjara. Adilkah ini teman2??? bahkan pengobatanku saja lebih lama dr tuntutan itu. percumalaporpolisi percumatempuhjalurhukum"
285,0,"biar aku ceritakan.... aku sebenarnya asli dari Jawa Timur. Di kota Semarang ini hanya sementara untuk menemani suamiku yang sedang menempuh pendidikan di salah satu universitas terkenal di semarang. percumalaporpolisi percumatempuhjalurhukum"
286,-1,"tidak ada hal yg aneh, tidak pula kami bertengkar. DP selalu menampakkan dirinya adalah seorang yg baik, taat ibadah, ga neko2, itulah muka dia didepan kami dan teman2 lainnya. percumalaporpolisi percumatempuhjalurhukum"
287,1,"Jangan berharap banyak sama hukum ya. percumalaporpolisi percumatempuhjalurhukum NoViralNoJustice"
288,0,"Pelaku ini tidak pernah minta maaf ke aku loh. Bahkan kalian ngerti engga?? bukannya minta maaf, tapi 2bulan setelah kejadian tepatnya di awal februari 2021 pelaku malah mendatangkan polisi kerumahku. percumalaporpolisi percumatempuhjalurhukum"
289,-1,"harus kemana lagi aku ya Tuhan .... bahkan hukum di negeri sendiripun gak berpihak sama aku. Ingin rasanya pulang Tuhan, tapi Tuhan kok belum mau aku mati sih percumalaporpolisi percumatempuhjalurhukum"
291,-3,"ntah lah dari kalian ada yg mau baca atau enggak. Aku udah ngerasa jadi sampah krn hal ini. AKU KORBAN dan AKU TIDAK MERASA DIBELA percumalaporpolisi percumatempuhjalurhukum"
292,-2,"Bisa bayangkan??? Ini DOKTER loh bisa melakukan hal yg sedemikian tidak bermoral. Apa kalian bisa bayangkan ini dokter jika tidak diberikan hukuman akan seperti apa dimasa depan?? percumalaporpolisi percumatempuhjalurhukum"
293,-1,"ntah mengapa tidak dipublikasikan padahal pelaku bukan termasuk anak dibawah umur. percumalaporpolisi percumatempuhjalurhukum"
294,3,"Dokter yg seharusnya menjaga kesehatan dirinya dan kesehatan orang lain, ini malah merusak kesehatan dan mental orang lain. DOKTER PENCAMPUR SP3RMA ke makanan percumalaporpolisi percumatempuhjalurhukum Thread"
296,-1,"Sampai pd bulan September 2020, aku mulai curiga. Ada yg aneh dg tudung saji penutup makananku. Aku sering menemukan tudung saji berubah posisi. Berubahnya setiap setelah aku mandi. SELALU. percumalaporpolisi percumatempuhjalurhukum"
297,1,"Semua teman suamiku baik kok. Nah, satu teman cowoknya inisialnya DP. usianya 31thn. Sudah berkeluarga dan memiliki 1 orang anak. DP berasal dr kota Bantul, Jogja. percumalaporpolisi percumatempuhjalurhukum"
298,1,"Tak hanya tudung saji yg berubah, tapi masakanku yg didalam tudung saji juga berubah seperti telah diaduk2. Kukira kucing, kukira itu ulah cicak. percumalaporpolisi percumatempuhjalurhukum"
299,1,"kalian inget namanya ya, cari dokter lain. Masih banyak yg lain percumalaporpolisi percumatempuhjalurhukum"
300,-3,"aku korban yang berharap mendapat keadilan.... tp nyatanya identitas pelaku tidak dipublikasikan oleh PN Semarang. Ntah kenapa. Itu pelaku loh, bukan korban. Knp tidak dipublikasikan? percumalaporpolisi percumatempuhjalurhukum"
302,-2,"Oiya, akupun telah mengirimkan surat pengaduan ke universitas tempat pelaku menjadi calon dokter spesialis, namun TIDAK ADA tanggapan. percumalaporpolisi percumatempuhjalurhukum"
303,-1,"apa yg membuat jaksa menuntut dg hanya 6bulan??? yang ngerti hukum plis kasih pencerahan ke aku percumalaporpolisi percumatempuhjalurhukum"
304,2,"Suamiku sedang di RS, dirumah hanya ada aku&DP. Nah ....situasi seperti ini pasti Selalu Tudung saji makananku berubah, termasuk makanan didalamnya. percumalaporpolisi percumatempuhjalurhukum"
305,2,"Apa yg membuat jaksa amat meringankan tuntutan??? Permintaan maaf??? aku sudah jelaskan bahwa PELaku TIDAK PERNAH Minta maaf ke aku. percumalaporpolisi percumatempuhjalurhukum"
306,0,"alasanku & suami mau 1 kontrakan adalah : 1. DP seorang dokter yg telah lulus tes psikiatri masuk ke sekolah spesialis 2. DP tiap minggu akan pulang ke rumahnya di Bantul (hari jumat-senin pagi) 3.hemat biaya percumalaporpolisi percumatempuhjalurhukum"
307,-2,"sekarang bukan cuma polisi yg harusnya kita sorot. Tapi institusi setelah dikepolisian pun harus kita sorot. Miris. Jaksa yg harusnya membela korban, malah begini. percumalaporpolisi percumatempuhjalurhukum"
309,-1,"cerita ini fakta, aku tidak mengarang sedikitpun. biar aku beri link nya. percumalaporpolisi percumatempuhjalurhukum"
310,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
311,1,"Bisa baca ceritanya di sini ya. Agak sedih sebenarnya cerita kaya gini terus berulang. Entah itu polisi kok gak bisa ngurusin kaya ginian hadeehh PercumaLaporPolisi"
313,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
314,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
315,-1,"AgastyArcanA furoiza LH_265 Nanti setelah lapor, Disuruh tangkep sendiri pelakunya. percumalaporpolisi"
316,1,"USULAN YANG TEPAT sebab NoViralNoJustice PercumaLaporPolisi"
317,1,"USULAN YANG TEPAT sebab NoViralNoJustice PercumaLaporPolisi"
318,-1,"Katanya melayani dan membela rakyat? Rakyat mana yang harus dibela. percumalaporpolisi UngkapKebenaranKasusIndah"
319,-1,"AcehSelatanSatu titteril ListyoSigitP Kemon Pak buktikan bahwa tagar percumalaporpolisi adalah keliru. Bapak Polisi jgn sampe apa yg dibilang GusDur itu bener kl si DS gk diproses hukum. Sakitu Wassalam ===mang yana==="
320,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
322,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
323,-1,"AgastyArcanA furoiza LH_265 Nanti setelah lapor, Disuruh tangkep sendiri pelakunya. percumalaporpolisi"
324,-3,"LH_265 Aneh hukum di Indonesia, membela diri di hukum...ya dah kalau ada maling kalau ada apa-apa di biarkan saja...lucu banget hukum di Indonesia,orang kaya selalu berbuat kesalahan aman dr jeratan hukum, orang miskin membela diri di jerat hukum. ListyoSigitP percumalaporpolisi"
325,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
326,-2,"makin hari makin percumalaporpolisi percumaadapolisi"
327,1,"Avail ya sayang main santai serasa pacar sendiri info: availtuban botuban openbotuban tuban bispaktuban bisyartuban angeltuban TrustedAngeL vcsberbayar Recomended4BO vcstrusted vcs vcsbugil vcscroot percumalaporpolisi"
328,-4,"tirta_cipeng percumalaporpolisi is real, udh bener-bener ngurus tindak pidana kejahatan, pencurian, malah di suruh ngurus perasaan org Hapus aja UU ITE, pencemaran nama baik, dkk yang serupa DPR_RI Oh iya lupa, org biasa nge-mentions wakil rakyat mah, telinga wakil rakyat auto budeg."
329,1,"kumparan Berarti bener ya percumalaporpolisi"
331,0,"Tolong ini ya pakkk, ditindak tegas DivHumas_Polri . Jangan sampe hastag PercumaLaporPolisi naik lagi. Plissslah ini penganiayaan buat gerem penonton"
333,1,"PRIHONGGO Sedang turun nih gengs tagar percumalaporpolisi. Wahai semesta maya beserta netizen budiman, kita naikkan lagi tagarnya karena ini penting"
334,2,"Polisi: Tak Ada Pelecehan Sopir Grab ke Penumpang, Hanya Pegang Dagu | CNN Indonesia | LINE TODAY Gk heran RUU PKS molor terus, wong yang seharusnya menjaga hukumnya aja kayak gini percumalaporpolisi lebih baik laporkenetizen LINETODAY CNNIndonesia"
335,-1,"Foto ini mengambarkan percumalaporpolisi benerbada nya, buktinya kasus pelecehan seksual yg dialami 2 mahasiswi universitas sultan ageng tirtayasa sampai sekarang mandek. Kasus ini di tanganin polresserang1 jadi harus gimana kita ini pak ListyoSigitP ?"
336,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
337,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
338,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
339,1,"Bisa baca ceritanya di sini ya. Agak sedih sebenarnya cerita kaya gini terus berulang. Entah itu polisi kok gak bisa ngurusin kaya ginian hadeehh PercumaLaporPolisi"
340,1,"Bisa baca ceritanya di sini ya. Agak sedih sebenarnya cerita kaya gini terus berulang. Entah itu polisi kok gak bisa ngurusin kaya ginian hadeehh PercumaLaporPolisi"
342,1,"DivHumas_Polri ListyoSigitP Apa hrs ada tagar percumalaporpolisi Tindak tegas perusuh2 dr nkri"
343,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
345,-3,"sangamei pramuditabogy detikcom iya argumen saya gugur, banyak yg protes soal kinerja polisi melalui percumalaporpolisi, tapi tentu polisi tidak perlu meminta maaf krn polisi tidak salah, mereka itu yg protes datanya gak valid, maaf deh kalau begitu"
346,0,"ChikiRasa pramuditabogy detikcom kalo ditanya, emg di kasus apa aparat salah malah ga minta maaf? itu kmrin ramai hestek percumalaporpolisi orang2 pada berkeluh kesah terhadap pelayanan polisi, apa jawaban mereka? \Mana datanya?\"" bukan \""Maaf, akan kami perbaiki pelayanan kami\"""""
347,-1,"AgastyArcanA furoiza LH_265 Nanti setelah lapor, Disuruh tangkep sendiri pelakunya. percumalaporpolisi"
348,1,"Bisa baca ceritanya di sini ya. Agak sedih sebenarnya cerita kaya gini terus berulang. Entah itu polisi kok gak bisa ngurusin kaya ginian hadeehh PercumaLaporPolisi"
349,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
351,-1,"PERINGATAN: Artikel ini mengandung konten eksplisit yang dapat memicu tekanan emosional dan mental bagi pembaca. Kami lebih menyarankan artikel ini dibaca oleh polisi Indonesia. PercumaLaporPolisi YaAkuBakalDibaca"
352,1,"Terkadang orang yang senang melihat kita jatuh bukan lah orang lain tetapi keluarga sendiri Pernah terlintas kah hal seperti ini fyp percumalaporpolisi"
353,2,"Cukup dengan RETWEET ini, berarti anda CINTA NKRI! . . TangkapBaharSmith PercumaLaporPolisi *cc ListyoSigitP"
354,-1,"Moral Hukum Sudah Rusak!! percumalaporpolisi"
356,1,"ListyoSigitP puanmaharani_ri DPR_RI Puspen_TNI Bukan semakin baik pelayanan kepolisian malah tambah acur percumalaporpolisi"
358,2,"Kalo ini benar.. BUKAN MAEN!? Keren polisi sekarang dah. . percumalaporpolisi"
359,-3,"Tudak ada istilah dibawah umur bagi pelaku kejahatan, Kalo pak polisi tidak bisa menertibkan. Jangan salahkan jika masyarakat akan membuat hukum rimba. percumalaporpolisi YogyaTidakAman"
360,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
361,2,"Cukup dengan RETWEET ini, berarti anda CINTA NKRI! . . TangkapBaharSmith PercumaLaporPolisi *cc ListyoSigitP"
362,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
363,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
365,1,"Bisa baca ceritanya di sini ya. Agak sedih sebenarnya cerita kaya gini terus berulang. Entah itu polisi kok gak bisa ngurusin kaya ginian hadeehh PercumaLaporPolisi"
366,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
367,1,"Bisa baca ceritanya di sini ya. Agak sedih sebenarnya cerita kaya gini terus berulang. Entah itu polisi kok gak bisa ngurusin kaya ginian hadeehh PercumaLaporPolisi"
369,-1,"apa ini juga perlu diviral kan pak ListyoSigitP ? KInerja Kepolisian Yang Mencoreng Nama Institusi lho percumalaporpolisi percumalaporpolisi"
371,0,"tangkap juga ini , kandangin FerdinandHaean3 berani2nya menghina paduka yang mulia jokowi percumalaporpolisi cc DivHumas_Polri ListyoSigitP"
373,-3,"Emang jahat ya manusia.. Sabar2 ya mba Anne.. Kalo aku jadi mba Anne udah aku laporin ke polisi sumpah, gak ada ampun, penjara langsung, tapi percumalaporpolisi sih, yang ada aku dilaporin balik"
374,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
375,0,"Nasib rakyat ... Ade Emon bukan kriminal.. Bebaskan Ade Emon.. Semoga kisah pedih penyuara keadilan tidak membuat rakyat ambil kesimpulan percumalaporpolisi percumalaporpolisi"
377,-2,"percumalaporpolisi LUCU NYA HUKUM DI NEGERI INI!! -Hukuman dibawah 5 thn = wajib lapor. -Di kasus lain ada habaib dihukum dibawah 5 tahun = dipenjara. SUDAH JELAS, HUKUM BERPIHAK PADA PENGUASA!! FVCK!"
378,1,"Fakta terbaru: empat anggota laskar Front Pembela Islam (FPI) pengawal Rizieq Syihab yang tewas dalam insiden di KM 50 Tol Jakarta-Cikampek ternyata ditembak sebanyak 11 kali. Informasi selengkapnya bisa kamu tonton di YouTube Narasi KM50MonumenKebiadaban percumalaporpolisi"
379,-1,"Foto ini mengambarkan percumalaporpolisi benerbada nya, buktinya kasus pelecehan seksual yg dialami 2 mahasiswi universitas sultan ageng tirtayasa sampai sekarang mandek. Kasus ini di tanganin polresserang1 jadi harus gimana kita ini pak ListyoSigitP ?"
380,-2,"Hmm seeprtinya perlu sampai ke Pak Kapolri ini beritanya , jgn sampai birokrasi menghambat kinerja polisi , nanti bisa muncul lagi percumalaporpolisi"
381,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
383,-2,"Habis tagar PercumaLaporPolisi, terbitlah tagar 1Hari1Oknum. Mulai dari dihentikannya laporan kasus kekerasanseksual di Luwu Timur, sampai perkosaan dan pemaksaan aborsi yang pelakunya polisi sendiri, apa iya ini cuma masalah oknum?"
384,1,"Hanya beda lokasi. Yang menangani tetap satu Institusi. Benarkan Jendral ListyoSigitP ? percumalaporpolisi ."
386,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
387,2,"Wajar mayoritas masyarakat sdh mulai hilang kepercayaan terhadap institusi ini, karena saking banyaknya oknum yg tdk amanah.. percumalaporpolisi"
391,-1,"Penasaran berapa sih rate uang pelicin di lingkungan polisi? Misal kayak ada laporan kasus, mereka minta bayaran berapa buat menindaklanjuti kasus tsb.? Apa gaji mereka kurang atau emg dasar mereka yang BRENGS*K? Lama2 bener nih tagar percumalaporpolisi. Bej*d pada"
392,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
395,1,"Bisa baca ceritanya di sini ya. Agak sedih sebenarnya cerita kaya gini terus berulang. Entah itu polisi kok gak bisa ngurusin kaya ginian hadeehh PercumaLaporPolisi"
396,-1,"tajam kebawah , tumpul ke kader PDIP percumalaporpolisi"
397,-1,"Moral Hukum Sudah Rusak!! percumalaporpolisi"
398,-1,"Kalau tagar percumalaporpolisi bergema pertanda kerjamu mengecewakan, gitu lho ListyoSigitP DivHumas_Polri tangkap abu janda karena mengatakan teroris agamanya islam"
399,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
400,-1,"Jack01599845 DivHumas_Polri Yukk naikin tagar itu, biar pak ListyoSigitP bergerak percumalaporpolisi percumaadapolisi polisitakutbahar"
401,-1,"Moral Hukum Sudah Rusak!! percumalaporpolisi"
402,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
403,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
404,-1,"Ya ampuun, lihat tagar percumalaporpolisi jd sedih, kmrn br kasus atm, skrg ini.."
